bleached_k4_01	bleached_44_01	bleached_k4_02	bleached_44_02	bleached_44_03	bleached_k4_03	non-bleached_k4_01	non-bleached_k4_02	non-bleached_44_01	non-bleached_k4_03	non-bleached_44_02	non-bleached_44_03
TRINITY_DN252416_c0_g1	-0.851987116251422	-0.851987116251422	-0.851987116251422	-0.851987116251422	-0.851987116251422	-0.851987116251422	-0.851987116251422	3.50168904150022	3.19990697608287	0.0853572758988108	-0.357315504603872	-0.465727975118076
TRINITY_DN161425_c3_g1	-0.791369468425129	-0.791369468425129	-0.726486616840275	-0.791369468425129	-0.791369468425129	-0.791369468425129	-0.791369468425129	2.64612462238384	3.07108192290045	-0.415079085088078	-0.791369468425129	0.963945435619969
TRINITY_DN175717_c1_g1	-1.01859836159513	-1.01859836159513	-0.819475719581527	-0.655707718929268	-0.572871658245144	-0.724639382566433	-0.0178771943514739	3.21988280987963	2.51708137960324	-0.766424948393101	-0.162608664286647	0.0198378200609803
TRINITY_DN159403_c4_g3	-0.447529797525268	-0.447529797525268	-0.447529797525268	-0.447529797525268	-0.447529797525268	-0.36210514127259	-0.390946269158901	1.66383543340238	1.99925576461785	-0.123295235254737	-0.101565767182396	-0.447529797525268
TRINITY_DN190341_c5_g4	-1.46614811152905	-0.893258443108465	-0.479387135018245	-1.24891739530838	-0.962995115462432	-0.771696463227552	-1.52273163989541	3.9841114590744	4.20221870738769	-0.751268581529763	-0.487107730164693	0.397180448781894
TRINITY_DN232430_c0_g1	-0.598340446460219	-0.598340446460219	-0.598340446460219	-0.598340446460219	-0.598340446460219	-0.598340446460219	-0.598340446460219	1.74960861914151	0.00478142337977761	2.24000629006101	0.792327239099448	-0.598340446460219
TRINITY_DN189608_c0_g1	-0.888970075264433	-0.8654305184578	-0.907829102515748	-1.09686292690577	-0.475807423606026	-0.947603561406143	-1.0458389238813	3.76786799540899	3.9942868013235	-0.699607581311338	-1.09686292690577	0.26265824352183
TRINITY_DN186563_c4_g3	-0.449857994268826	-0.449857994268826	-0.449857994268826	-0.449857994268826	-0.449857994268826	-0.449857994268826	-0.380843316353645	1.93502070944134	2.23271530307875	-0.363074228126759	-0.449857994268826	-0.274812508157912
TRINITY_DN178683_c0_g1	-0.435702319965434	-0.435702319965434	-0.435702319965434	-0.435702319965434	-0.435702319965434	-0.435702319965434	-0.435702319965434	0.642907514730932	0.531466287567194	-0.435702319965434	0.679996833466152	1.63124792395919
TRINITY_DN5100_c0_g1	-0.874531450974533	-0.874531450974533	-0.5240342038904	-0.874531450974533	-0.694383589816105	-0.874531450974533	-0.809648599389679	3.77772557121516	3.35513337243728	-0.675408808960933	-0.800026014610904	-0.131231923086277
TRINITY_DN143647_c0_g1	-0.457680287265729	-0.457680287265729	-0.457680287265729	-0.457680287265729	-0.457680287265729	-0.457680287265729	2.26871500438472	0.107916888588496	-0.457680287265729	1.58286150659712	-0.298051101444501	-0.457680287265729
TRINITY_DN164431_c1_g1	-0.851784141543701	-0.851784141543701	-0.786901289958847	-0.726133039882181	-0.243921238712466	-0.851784141543701	-0.720853271717253	3.00091389351134	2.93617064115739	-0.615444602375328	-0.705128919424236	0.416650252032682
TRINITY_DN166369_c1_g1	-0.569442316117865	-0.355317510765017	-0.349112361238309	-0.569442316117865	-0.569442316117865	-0.569442316117865	-0.124775249275957	2.10411410787228	1.86565283550223	-0.470483836029696	-0.280198030961222	-0.112110690632851
TRINITY_DN183788_c6_g1	-1.20858574630013	-0.591856199760318	-0.804968942608744	-1.17289655477384	-0.726221154380704	-1.20324242522582	-1.09413836334528	4.29567496808928	4.08629070739851	-0.749397476746799	-1.31694292439055	0.486284112044382
TRINITY_DN69877_c0_g1	0.405679005979991	1.02836117265031	0.202531591441242	0.590740388004336	0.573124845087365	-0.0890133067382969	-0.451903949404157	-0.451903949404157	-0.451903949404157	-0.451903949404157	-0.451903949404157	-0.451903949404157
TRINITY_DN185897_c1_g3	-0.93546496808838	-0.359997820712061	-0.691933779693781	-0.289693554879052	-0.999877645145442	-1.13803075982947	0.251122910136813	3.63642524760218	2.57297304047278	-0.856902186161273	-0.122291189227035	-1.06632929447528
TRINITY_DN28187_c0_g1	-0.613650417991305	-0.613650417991305	-0.537775551016178	-0.537775551016178	-0.342224741898371	-0.613650417991305	-0.575214236335197	2.2564183337911	2.51793906633683	-0.425882670945281	-0.405757566349973	-0.108775828592841
TRINITY_DN191986_c4_g1	-0.548462150942083	-0.548462150942083	-0.548462150942083	-0.548462150942083	-0.548462150942083	-0.548462150942083	-0.410958627192148	1.76420302261631	2.47656664354944	-0.548462150942083	-0.548462150942083	0.557886168563064
TRINITY_DN196208_c2_g3	-0.479606905157595	-0.479606905157595	-0.390108754318493	-0.479606905157595	-0.479606905157595	-0.479606905157595	-0.432766650954623	1.91133586764495	1.8143520738711	-0.3007329469878	-0.37795682906316	0.173911765596004
TRINITY_DN168209_c3_g1	-0.511257419827323	-0.511257419827323	0.621648392184184	1.47424301047756	0.762556824759714	1.23161113119712	-0.511257419827323	-0.511257419827323	-0.511257419827323	-0.511257419827323	-0.511257419827323	-0.511257419827323
TRINITY_DN172032_c4_g3	-0.93945653021102	-0.93945653021102	-0.93945653021102	-0.93945653021102	-0.93945653021102	-0.93945653021102	-0.0248920067170801	4.17969210960023	3.21556404814755	-0.93945653021102	-0.93945653021102	0.145288090657448
TRINITY_DN168025_c1_g4	-0.542763100616845	-0.542763100616845	-0.542763100616845	-0.542763100616845	-0.542763100616845	-0.498718767910824	-0.542763100616845	2.45326402280823	2.3951462050853	-0.507139190886123	-0.449202924454507	-0.136770740941008
TRINITY_DN195274_c0_g1	-0.75951940066279	-0.75951940066279	-0.75951940066279	-0.75951940066279	-0.75951940066279	-0.75951940066279	-0.75951940066279	2.99033662183981	3.26187148811092	0.402045855734242	-0.75951940066279	-0.578098760382648
TRINITY_DN181846_c1_g2	-0.908702729694223	-0.908702729694223	-0.710837338340485	-0.838313401802825	-0.777771859867775	-0.702059505710828	6.70043906315932	-0.617099171663659	-0.867459747462342	-0.442989410098259	-0.45768948675025	0.531186317925556
TRINITY_DN87573_c0_g1	-0.417346508144643	0.937101828429035	0.369932475381892	2.55641583394097	1.77287982917132	0.464135976392853	-0.573999152493918	-1.11600950803053	-1.11600950803053	-1.11600950803053	-1.11600950803053	-0.645082250555401
TRINITY_DN191788_c12_g5	-0.461303174672386	-0.461303174672386	-0.410279171647919	-0.360998268876701	-0.461303174672386	-0.38269333997602	-0.461303174672386	2.19747955934044	1.72202453137241	-0.273535427626361	-0.403333106035056	-0.243452077861255
TRINITY_DN193392_c3_g1	-0.478180571813261	-0.478180571813261	-0.478180571813261	-0.478180571813261	-0.478180571813261	-0.478180571813261	-0.478180571813261	1.77732016133513	2.16613720652432	0.128735370011944	-0.478180571813261	-0.246748163365296
TRINITY_DN176659_c8_g1	-0.979801213503193	-0.783194169408375	-0.539380492746426	-0.820172027681965	-0.0522839673047162	-0.852828357245427	-0.731266377364514	2.80187323551504	3.08370172880297	-0.509915237228729	-0.792033466457168	0.17530034462251
TRINITY_DN271096_c0_g1	-0.551981194755413	-0.551981194755413	-0.551981194755413	-0.551981194755413	-0.551981194755413	-0.551981194755413	-0.37565842211495	1.91477642097076	2.45593188688785	0.145792624799773	-0.551981194755413	-0.276974147255543
TRINITY_DN184766_c1_g4	-0.340308450493682	-1.19802986694045	-0.514479861789752	-1.12943382087211	0.154188240071023	-1.07889025116423	-1.20936493648351	3.73849541711937	3.08060139394436	-0.809900241125126	-0.00954637444377271	-0.683331247822116
TRINITY_DN169133_c4_g1	-1.03687603374529	-1.19063897149433	-0.483153463267113	-1.00666727894202	-0.67833161456841	-1.07235862055472	0.155981023388019	2.5295001557498	2.53948687719141	-0.0522209749836391	-0.035181071685175	0.330459972911467
TRINITY_DN155443_c0_g2	0.707344036281303	-0.162788009317098	0.428963657066697	1.15231881971425	0.374515873044321	0.391607775108209	-0.342528752200852	-0.509886679939366	-0.509886679939366	-0.509886679939366	-0.509886679939366	-0.509886679939366
TRINITY_DN172721_c6_g2	-0.57333192781456	-0.524984343328601	-0.53589324249554	-0.508774116147342	-0.257880273185761	-0.611768109470668	-0.510118033376233	2.25751109787234	2.51173255488029	-0.453431082303567	-0.443126073911829	-0.349936450718531
TRINITY_DN164100_c11_g1	-1.38340848710314	-1.16540116045242	-0.95312727576109	-1.45062693523191	-0.675410537943962	-1.36491911553628	-1.16258064139004	4.65009806997552	4.84005859656941	-0.701101194103884	-0.610552030030966	-0.0230292889912462
TRINITY_DN175442_c5_g1	-0.961026874161368	-0.841588197153191	-0.957258404345456	-1.02270087922796	-0.694223998511662	-0.950999413873773	-1.08575756088489	4.0588812983098	4.07813600223646	-0.903089428912388	-1.15889226551511	0.438519722039544
TRINITY_DN233861_c0_g1	-1.00106225500071	-0.839347197011662	-1.02502783999159	-1.02744644079423	-0.269335037756478	-0.902319053340577	-1.01539378054521	3.24392257902743	3.47411025772935	-0.578616425583866	-0.583946585738852	0.524461779006405
TRINITY_DN183312_c2_g1	-1.16135360093105	-0.340868257944674	-0.943502504119922	-0.779516517025006	-0.787287882708516	-0.845207858637697	-0.929921192483088	2.46648666411293	3.52548304904502	-0.658513842675122	-0.193447230640907	0.647649174008033
TRINITY_DN174105_c2_g2	-0.651915248384818	-0.651915248384818	-0.651915248384818	-0.651915248384818	-0.651915248384818	-0.651915248384818	-0.651915248384818	2.82628000955435	2.65025755135593	-0.157243636737269	-0.651915248384818	-0.103971937094468
TRINITY_DN170946_c1_g8	-0.382089460492231	-1.17369518519678	-0.973316387212756	-0.914272032915368	-0.923946470113214	-1.06667693531466	-1.10056048056657	3.74249480261035	3.67800389188947	-0.920310949396708	-1.01535815802968	1.04972736473815
TRINITY_DN191017_c0_g4	-0.600843155933312	-0.600843155933312	-0.600843155933312	-0.600843155933312	-0.600843155933312	-0.600843155933312	-0.600843155933312	2.08890328256024	2.70731381918145	-0.600843155933312	-0.291666968454798	0.3021951141796
TRINITY_DN180140_c4_g4	-0.54646919512044	-0.54646919512044	-0.54646919512044	-0.54646919512044	-0.54646919512044	-0.54646919512044	-0.194840866017658	1.11025597490081	2.92419781250445	-0.54646919512044	-0.54646919512044	0.532140639575926
TRINITY_DN190065_c4_g3	-0.797256563906627	-0.705285893890805	-0.7448820682366	-0.74739328739265	-0.283854673931156	-0.94651592940625	-0.790766696728305	3.32901265941601	2.85598751117743	-0.753690525853859	-0.94651592940625	0.531161398159057
TRINITY_DN165727_c5_g2	-1.119432970594	-1.17322093524018	-0.311889497919788	-0.594207700850213	-0.175277521534121	-0.861467230470467	-0.809433520024666	3.44039802410404	3.66036596921446	-0.964397203552172	-1.00527629792611	-0.0861611152067812
TRINITY_DN238215_c0_g1	-0.40273616022305	-0.40273616022305	-0.40273616022305	-0.40273616022305	-0.40273616022305	-0.40273616022305	-0.40273616022305	1.03662101825121	2.21103120792143	-0.0613196357443279	-0.40273616022305	0.0355566913560966
TRINITY_DN197486_c6_g4	-0.943432046116679	-0.943432046116679	-0.943432046116679	-0.623814111916517	-0.943432046116679	-0.943432046116679	-0.943432046116679	3.53139333596966	3.29037933817648	-0.626127977754764	-0.840438052793353	0.929199745018571
TRINITY_DN175525_c9_g1	-0.42179260327341	-0.42179260327341	-0.42179260327341	-0.42179260327341	-0.42179260327341	-0.42179260327341	-0.178123522306548	2.22851242564662	1.22067793404241	0.103273988804801	-0.42179260327341	-0.42179260327341
TRINITY_DN101569_c0_g1	-0.516677241940107	0.977482321772737	0.315199999251566	-0.516677241940107	1.40247212134757	1.43826349314899	-0.516677241940107	-0.516677241940107	-0.516677241940107	-0.516677241940107	-0.516677241940107	-0.516677241940107
TRINITY_DN282433_c0_g1	0.664889194299754	0.281500928163094	0.628785220614506	0.16221742069558	1.1203258085403	-0.408245510330461	-0.408245510330461	-0.408245510330461	-0.408245510330461	-0.408245510330461	-0.408245510330461	-0.408245510330461
TRINITY_DN186683_c0_g5	-1.25350990553493	-0.302722880013603	-1.06747765066418	-1.19682971094581	-0.803706988095406	-1.05976563131773	-0.823159350761578	3.98805393631867	4.39846682257015	-1.11577790842306	-1.28913381526565	0.525563082133125
TRINITY_DN191990_c7_g4	-0.875096398882615	-0.484869976595042	-0.628779387993755	-0.99279144155237	-0.708277308308125	-0.652514036786116	-0.908727176763895	3.1368212965781	3.54245282540599	-0.616501058215318	-0.727354545503272	-0.0843627913835827
TRINITY_DN75235_c0_g2	0.158508507555532	0.986708815669916	0.0184887108752908	1.15269508783889	-0.418739028037619	0.614772074323704	-0.418739028037619	-0.418739028037619	-0.418739028037619	-0.418739028037619	-0.418739028037619	-0.418739028037619
TRINITY_DN188643_c13_g1	-1.01876583264755	-1.01876583264755	-1.01876583264755	-1.01876583264755	-1.01876583264755	-1.01876583264755	-0.541606621460905	2.26500781141507	3.4409280703357	-1.01876583264755	0.428019729495577	1.53901183874738
TRINITY_DN237431_c0_g1	-0.538010515129476	-0.538010515129476	-0.538010515129476	-0.538010515129476	-0.538010515129476	-0.538010515129476	-0.538010515129476	2.56632614468526	1.89788472619089	-0.415006561074657	-0.321400446387035	0.0382697424918791
TRINITY_DN170842_c7_g2	-0.966787116305472	-0.966787116305472	-0.966787116305472	-0.966787116305472	-0.966787116305472	-0.966787116305472	-0.966787116305472	3.03933134507791	2.89556508322655	-0.551028449782974	-0.0347259449620477	1.41836778057887
TRINITY_DN168322_c3_g1	-0.477478485812705	-0.477478485812705	-0.477478485812705	-0.477478485812705	-0.477478485812705	-0.477478485812705	-0.477478485812705	2.17351578352535	1.8713204737994	-0.269585634171372	-0.477478485812705	0.0445772633482593
TRINITY_DN169393_c7_g1	-0.852156896863775	-0.699000108802354	-0.788653954557617	-0.852156896863775	-0.852156896863775	-0.852156896863775	-0.66185810523718	2.93412580157523	2.82760467665308	-0.356461734239706	-0.852156896863775	1.00502790892743
TRINITY_DN31668_c0_g1	0.0107183560803342	1.23765914843813	-0.381049363875663	0.481302835656358	0.103346598627004	0.834318608327817	-0.381049363875663	-0.381049363875663	-0.381049363875663	-0.381049363875663	-0.381049363875663	-0.381049363875663
TRINITY_DN265044_c0_g1	-0.537131925359773	-0.537131925359773	-0.537131925359773	-0.537131925359773	-0.537131925359773	-0.537131925359773	0.545570663970477	1.36397631765474	1.81195022103132	-0.115975964697549	0.154402239559427	-0.537131925359773
TRINITY_DN253661_c0_g1	-0.552306167157577	-0.552306167157577	-0.552306167157577	-0.552306167157577	-0.552306167157577	-0.552306167157577	-0.552306167157577	2.72731369911067	2.18061421495068	-0.343164769318986	-0.552306167157577	-0.14631380748174
TRINITY_DN192838_c7_g1	-0.720271700439359	-0.230229198113954	-0.980386092182135	-0.698514307207718	-0.402944173430774	-1.18702931616553	-0.569730833324684	3.37148323683501	3.44843488200235	-1.01326224842882	-0.757279465365315	-0.260270784179065
TRINITY_DN162109_c0_g3	-0.872992176390336	-0.928444622738055	-0.867562380591032	-1.05603267762291	-0.351797390228902	-0.807065383924663	-1.16370819514905	3.76580681538765	3.78782385771077	-0.444957336582619	-0.992009751515521	-0.0690607583553255
TRINITY_DN192842_c5_g2	-0.672404753680142	-0.672404753680142	-0.672404753680142	-0.672404753680142	-0.672404753680142	-0.672404753680142	-0.672404753680142	1.76775015500017	2.57643364796011	-0.408168602636595	-0.0354901733242642	0.80630824876158
TRINITY_DN176524_c8_g3	-1.83321247507656	0.199946191704433	-1.18520729526607	-1.40132212679038	-1.40990323783418	-1.18704981791867	-1.83321247507656	4.26342889586106	4.97836130785108	0.370928241703661	-1.30714366340898	0.344386454251169
TRINITY_DN278411_c0_g1	0.345775565011757	0.821161449752662	-0.319617206030134	-0.0662329702300595	0.766487165213157	0.370129232463422	-0.319617206030134	-0.319617206030134	-0.319617206030134	-0.319617206030134	-0.319617206030134	-0.319617206030134
TRINITY_DN162120_c6_g1	-1.06517321533147	-1.00398104721725	-1.27181643931487	-1.27181643931487	-1.01118853118817	-0.93953815625794	-1.27181643931487	4.88595490431124	4.43832875110989	-0.862561292630031	-1.27181643931487	0.645424344463217
TRINITY_DN192115_c1_g3	-0.72893681373397	-0.426830159759351	-0.765967544678937	-0.765967544678937	-0.573142141126546	-0.683264955348688	-0.43828018050289	2.38913401344677	3.18878712024276	-0.733161399595695	-0.628464020929002	0.166093626664488
TRINITY_DN208649_c0_g1	0.537708338541543	2.17390684932697	-0.527863973052079	0.773723673551107	0.737572922997019	-0.527863973052079	-0.527863973052079	-0.527863973052079	-0.527863973052079	-0.527863973052079	-0.527863973052079	-0.527863973052079
TRINITY_DN167801_c0_g5	-0.635658557265272	-0.635658557265272	-0.635658557265272	-0.635658557265272	-0.635658557265272	-0.635658557265272	-0.635658557265272	3.38928161687296	-0.286293279671059	0.0709825000441362	-0.635658557265272	1.91129762087614
TRINITY_DN155451_c0_g1	-1.06899295266931	-1.06899295266931	-0.96734287657487	-1.06899295266931	-0.717364623566523	-1.06899295266931	-1.06899295266931	3.73045705440635	4.07448210105239	-0.419147600363295	-0.94202009641154	0.585900804804018
TRINITY_DN190321_c5_g2	-1.06425899546075	-0.520259708697778	-0.973493531537572	-0.943315382872547	-0.912630676674492	-1.01272869482067	-1.09966433159195	3.67523378435858	3.82983432568365	-0.83705669548199	-1.01876761130201	0.877107518397536
TRINITY_DN178468_c4_g1	-0.569752083592328	-0.569752083592328	-0.569752083592328	-0.569752083592328	-0.292362384781464	-0.569752083592328	-0.401110048033488	2.13445591136198	1.81180817117713	-0.370629441578727	-0.228335559113605	0.194933768929806
TRINITY_DN218159_c0_g1	-0.492512082935532	-0.492512082935532	-0.492512082935532	-0.492512082935532	-0.492512082935532	-0.492512082935532	-0.492512082935532	1.32592949282863	2.19387638591209	0.210588616668628	-0.492512082935532	0.209702168074908
TRINITY_DN188015_c0_g2	-1.04149863508133	-1.12283826253327	-0.91244939808787	-0.491501118405792	-1.12283826253327	-1.0374136062806	-0.906228193790831	3.2655579496523	4.19341611234482	-0.531158845597536	-0.583803559562519	0.290755819875902
TRINITY_DN152863_c0_g1	1.17816963749343	-0.597091654854316	0.486972609934158	2.35057450194169	-0.223025936631779	0.386950771242707	-0.597091654854316	-0.597091654854316	-0.597091654854316	-0.597091654854316	-0.597091654854316	-0.597091654854316
TRINITY_DN192657_c2_g1	-0.575253515073123	-0.575253515073123	-0.575253515073123	-0.575253515073123	-0.575253515073123	-0.575253515073123	-0.575253515073123	1.778352076265	2.92350795059873	0.247680532955249	-0.575253515073123	-0.347512439233995
TRINITY_DN173446_c5_g3	-0.910227523313795	-1.09537975705888	-1.12293547957944	-1.24593943363426	-0.118306153908383	-1.24593943363426	-1.1810565820494	3.9345665101605	3.06679833748565	-0.441885874666904	-1.17280472900404	1.5331101192032
TRINITY_DN187165_c0_g2	-0.592335195612042	-0.592335195612042	-0.592335195612042	-0.592335195612042	-0.592335195612042	-0.592335195612042	-0.240706866509259	2.4069432764705	2.63371085782118	-0.592335195612042	-0.592335195612042	-0.0612657028860872
TRINITY_DN186830_c6_g2	-1.29861595278087	-1.29861595278087	-0.98015448761329	-0.997613696748059	-1.29861595278087	-1.29861595278087	-1.11974199461108	4.40071357289228	4.15259515905146	-0.901360607186446	-1.29861595278087	1.9386418181195
TRINITY_DN244250_c0_g1	0.125621137511913	-0.622840095492123	1.81465399531684	-0.622840095492123	2.37427162518305	0.66817400592518	-0.622840095492123	-0.622840095492123	-0.622840095492123	-0.622840095492123	-0.622840095492123	-0.622840095492123
TRINITY_DN255391_c0_g1	-0.527744732950335	-0.527744732950335	-0.527744732950335	-0.527744732950335	-0.527744732950335	-0.527744732950335	-0.527744732950335	1.80051729565908	2.63591500541952	-0.0894518813711884	-0.125022556104731	-0.527744732950335
TRINITY_DN163082_c13_g1	-0.912631304688081	-0.762071628112699	-0.912631304688081	-0.912631304688081	-0.794936262018326	-0.912631304688081	-0.912631304688081	3.88764739099963	3.15406067715257	-0.61280054286571	-0.912631304688081	0.603888192973015
TRINITY_DN173268_c8_g1	-0.745060919687401	-0.745060919687401	-0.603628128758105	-0.745060919687401	-0.745060919687401	-0.745060919687401	-0.593202102960396	2.82077993407314	3.22827483078921	-0.260664957184735	-0.745060919687401	-0.121194057834703
TRINITY_DN181938_c5_g1	-0.66956879611181	-0.475893589570925	-0.36112945975471	-0.397728492902675	-0.686151680307414	-0.402614020906673	-0.599459902673796	2.25208515216845	1.67688161790962	-0.677836412095411	0.406138455305448	-0.0647228710601053
TRINITY_DN12853_c0_g1	-1.01926132290983	-1.01926132290983	-0.849336321467517	-1.01926132290983	-0.473292953804537	-0.556685434867625	-0.67556925373081	2.9139335970506	3.05327327681313	-0.0454663932572236	-0.490190023080718	0.181117475074197
TRINITY_DN176958_c11_g1	-0.788657816866251	-0.227729008344753	-0.668980610917029	-0.614532826894653	-0.462529733449603	-0.623257575114737	-0.526558404610801	1.98382909538328	2.16630714716868	-0.593561259929759	-0.380999847953004	0.736670841528628
TRINITY_DN192425_c5_g2	-0.652300199316601	-0.652300199316601	-0.652300199316601	-0.652300199316601	-0.652300199316601	-0.652300199316601	-0.00982966200077962	2.26608603512975	2.47235879110292	-0.652300199316601	-0.652300199316601	0.489786430300926
TRINITY_DN167507_c1_g2	-0.701721202470023	-0.840535671372305	-0.744273818313901	-0.840535671372305	-0.664212898731842	-0.840535671372305	-0.55483754541418	1.93071608050584	3.63403016316617	-0.221357455313235	-0.728169148299742	0.571432838987828
TRINITY_DN191401_c1_g2	-0.586754930030649	-0.586754930030649	-0.586754930030649	-0.586754930030649	-0.586754930030649	-0.586754930030649	1.8781746710992	0.708380318970169	2.15222902466986	-0.586754930030649	-0.586754930030649	-0.0447445744940401
TRINITY_DN167857_c0_g1	-0.788874683402282	-0.520631986565727	-0.883202065950435	-0.674802916693487	-0.728833555985217	-0.855616234278536	-0.858351201999774	2.89471010366556	3.26536775970912	-0.727582844991507	-0.856983070042442	0.734800696534729
TRINITY_DN229317_c0_g1	-0.438640404771111	-0.438640404771111	-0.377901246913432	-0.438640404771111	-0.438640404771111	-0.438640404771111	-0.258492543612682	1.80014645481601	1.97359916149229	-0.36139740583865	-0.302449018483967	-0.28030337760401
TRINITY_DN183095_c7_g1	-1.25202046862997	-0.71893867822739	-0.574591046289422	-0.167204983166455	-0.453686447143778	-0.82387473586574	-0.0101232496836448	2.17827195467963	2.09840120709452	-0.504048720355473	-0.19719208904637	0.425007256634089
TRINITY_DN165967_c3_g1	-0.821485951093142	-0.718491957769816	-0.624878906998324	-0.69715781609094	-0.594977421284462	-0.756603099508288	-0.821485951093142	3.03410515661731	3.47841805699335	-0.691873212962672	-0.661856765271914	-0.123712131537956
TRINITY_DN193874_c0_g1	-0.711068176101462	-0.62673965725219	-0.657450660451553	-0.688829661925102	-0.210711636107531	-0.658800866484489	2.41428761100786	0.480175546664322	0.34860967768673	1.23469951221483	-0.211702157973347	-0.712469531278075
TRINITY_DN103225_c0_g1	0.746855774490653	-0.183998064468581	0.393046221859202	1.07399350376544	0.124124230893751	0.290217370745036	-0.212709361110109	-0.468512197712826	-0.468512197712826	-0.468512197712826	-0.468512197712826	-0.357480885324083
TRINITY_DN162509_c9_g2	-0.412289206536525	-0.412289206536525	-0.412289206536525	-0.412289206536525	-0.412289206536525	-0.412289206536525	-0.243647170977686	1.37011935839085	2.0088667541257	-0.204396354895192	-0.412289206536525	-0.0449181408879954
TRINITY_DN168005_c1_g1	-0.597397607386889	-0.479702564717135	-0.597397607386889	-0.597397607386889	-0.566002411111355	-0.522892171023259	-0.566002411111355	2.50861563023523	2.37621366813258	-0.440353897241309	-0.491719529492352	-0.0259634915103801
TRINITY_DN158365_c0_g1	-0.451354575963801	-0.625121643700508	-0.503443087112256	-0.625121643700508	-0.625121643700508	-0.625121643700508	0.354537908015316	2.02288353610999	1.65345790675792	-0.625121643700508	-0.483688852771213	0.533215383466593
TRINITY_DN187675_c0_g1	1.43214782941957	0.623038758374422	0.829920677088225	-0.534651755207632	1.39210677677883	-0.534651755207632	-0.534651755207632	-0.534651755207632	-0.534651755207632	-0.534651755207632	-0.534651755207632	-0.534651755207632
TRINITY_DN105123_c1_g1	-1.06998755440426	-0.698149937073838	-1.06998755440426	-1.06998755440426	-1.06998755440426	-1.06998755440426	-0.889839693245829	3.84012146755573	3.56657906718299	-0.671637184058293	-1.06998755440426	1.27285160606479
TRINITY_DN176159_c3_g1	-1.7778578686644	-0.994185525671693	-1.17270520822016	-1.59619403076532	-0.597363625511899	-1.44852318230868	-1.65100158911397	4.62543617303398	4.3119236196896	-0.0139620608812248	-1.46871592873288	1.78314922714665
TRINITY_DN35858_c0_g1	-0.633134257372314	-0.808255284803024	-0.760988320378301	-0.552446411806753	-0.741359513629369	-0.848451161628641	-0.345660218814078	3.11986056489898	2.92172621155942	-0.343047429012908	-0.905133508108057	-0.103110670904963
TRINITY_DN188837_c4_g2	-2.80154323904034	-1.44298968950822	-0.725031952587096	-2.4174886629975	-0.549102291804179	-2.24549846982098	-2.10330749900651	6.34432078858456	4.63464191662985	1.27227255917668	-1.1912858860862	1.22501242645993
TRINITY_DN176719_c0_g1	-0.208942220577422	-0.607292590923387	-0.448955563756286	-0.477679852792917	-0.482964455921185	-0.504298597600061	0.256645859500584	2.02404455320409	1.79515673579547	-0.443793858640507	-0.496261278534643	-0.405658729753737
TRINITY_DN186036_c8_g1	-1.6149890793767	-1.35556592709529	-0.961470408623103	-1.6149890793767	-0.363421458768455	-1.0290651024181	-1.38355667092874	5.12084445682976	4.24348931104657	-0.304067344146358	-1.36039503634356	0.623186339200673
TRINITY_DN186555_c8_g2	-1.14882038836254	-0.844309346552586	-0.689388769725242	-1.14882038836254	-0.800587969123268	-1.14882038836254	-1.14882038836254	4.19678888381077	4.18803425076293	-0.791549912682979	-1.07021055366617	0.406504970626707
TRINITY_DN182259_c7_g2	-0.471232756114671	-0.508796169071154	-0.796254048844166	-0.831877958574887	-0.636530360252668	-0.723520780484468	-0.626485445585202	2.62925765658373	2.64437410097295	-0.358870390658713	-0.831877958574887	0.511814110604132
TRINITY_DN176049_c2_g2	-0.942826310838361	-0.942826310838361	-0.811895441011913	-0.000968791834921379	-0.942826310838361	-0.736183086854966	0.0850354645161477	4.84246266986566	1.16653424856587	-0.489703864242549	-0.653582025681719	-0.573220240806523
TRINITY_DN170551_c5_g2	-0.514523008928187	-0.514523008928187	-0.514523008928187	-0.514523008928187	-0.514523008928187	-0.514523008928187	0.144488162269963	0.237369129476122	0.861211529654969	-0.514523008928187	-0.514523008928187	2.87311525002444
TRINITY_DN167609_c13_g1	-1.08549241934906	-0.52209757130887	-0.806869379393821	-0.989018168784365	-0.947780398591627	-0.792757479713567	-1.09932027320435	3.55781319350476	3.73863916245857	-1.12148909256545	-0.919906353631088	0.988278780578866
TRINITY_DN182074_c4_g2	-0.85572426866586	-0.951986121724263	-0.951986121724263	-0.823692720714446	-0.420916628998309	-0.851681215928578	-0.951986121724263	2.78429402949193	3.1164267347057	-0.787199843580923	-0.80272675622464	1.49717903508791
TRINITY_DN184851_c0_g1	-0.923850121523843	-0.923850121523843	-0.565453859567189	-0.923850121523843	-0.718457608534158	-0.923850121523843	-0.923850121523843	3.23835991479046	3.66069153176715	-0.415928656566515	-0.670465885723768	0.0905051714532271
TRINITY_DN257703_c0_g1	-0.410533565829152	-0.520228430655082	-0.520228430655082	-0.520228430655082	-0.520228430655082	-0.405195187708842	-0.441618595958715	1.73979722530637	2.50142895761895	-0.422617634028659	-0.432086833786064	-0.048260642993566
TRINITY_DN170559_c8_g1	0.190632603468607	-0.911914960614413	-0.86738380064404	-0.738476697638984	-0.370569474443861	-0.651898746343533	0.579636600539979	0.510031133054113	0.505805309760664	0.836088560297265	1.41182102303195	-0.493771550467747
